stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
"MOBIITI:Quay:67636","12510A","Camping Campeole",,45.3699,-1.144727,,,0,"MOBIITI:StopPlace:45353",,2,,
"MOBIITI:Quay:66789","20665A","Rte d'Arsac 2",,44.971165,-0.721857,,,0,"MOBIITI:StopPlace:44570",,2,,
"MOBIITI:Quay:66305","15517A","Bourg",,44.626415,-0.27064,,,0,"MOBIITI:StopPlace:44155",,2,,
"MOBIITI:Quay:67639","12088A","Le Blanc",,45.364323,-1.031368,,,0,"MOBIITI:StopPlace:45356",,2,,
"MOBIITI:Quay:66308","12089B","Bourg",,44.75595,-0.488447,,,0,"MOBIITI:StopPlace:44157",,2,,
"MOBIITI:Quay:66307","12093A","Escute",,44.759583,-0.496439,,,0,"MOBIITI:StopPlace:44156",,2,,
"MOBIITI:Quay:67638","11634A","Camp. du Gurp",,45.43352,-1.144998,,,0,"MOBIITI:StopPlace:45355",,2,,
"MOBIITI:Quay:66309","12089A","Bourg",,44.75595,-0.488447,,,0,"MOBIITI:StopPlace:44157",,2,,
"MOBIITI:Quay:66771","22442A","Calbat",,45.019047,-0.680391,,,0,"MOBIITI:StopPlace:44552",,2,,
"MOBIITI:Quay:65440","13243A","Cité Fontenelle",,44.96333,-0.406626,,,0,"MOBIITI:StopPlace:43445",,2,,
"MOBIITI:Quay:66770","20275A","Le Bernet",,44.95925,-0.698053,,,0,"MOBIITI:StopPlace:44551",,2,,
"MOBIITI:Quay:65441","13189A","Ecole primaire",,44.96452,-0.401324,,,0,"MOBIITI:StopPlace:43446",,2,,
"MOBIITI:Quay:66773","10506A","Lot. Le Verger 2",,44.95013,-0.643962,,,0,"MOBIITI:StopPlace:44554",,2,,
"MOBIITI:Quay:65442","12132A","Mairie",,44.95875,-0.277681,,,0,"MOBIITI:StopPlace:43447",,2,,
"MOBIITI:Quay:66772","21178A","Chem. Rouges Gorges",,44.95209,-0.653806,,,0,"MOBIITI:StopPlace:44553",,2,,
"MOBIITI:Quay:65443","12134A","Gros Jean",,44.948788,-0.29772,,,0,"MOBIITI:StopPlace:43448",,2,,
"MOBIITI:Quay:67622","11437A","Ocean",,45.08279,-1.18662,,,0,"MOBIITI:StopPlace:45339",,2,,
"MOBIITI:Quay:66775","10505A","Lot. Le Verger 1",,44.951096,-0.646815,,,0,"MOBIITI:StopPlace:44556",,2,,
"MOBIITI:Quay:67621","11436A","Gymnase",,45.07889,-1.041522,,,0,"MOBIITI:StopPlace:45338",,2,,
"MOBIITI:Quay:66774","10507A","Petit Feydieu",,44.977253,-0.628785,,,0,"MOBIITI:StopPlace:44555",,2,,
"MOBIITI:Quay:65444","12134B","Gros Jean",,44.948826,-0.298535,,,0,"MOBIITI:StopPlace:43448",,2,,
"MOBIITI:Quay:65445","12243A","Pac de Sol",,45.016,-0.343393,,,0,"MOBIITI:StopPlace:43449",,2,,
"MOBIITI:Quay:67624","11440A","Bombannes",,45.09083,-1.147291,,,0,"MOBIITI:StopPlace:45341",,2,,
"MOBIITI:Quay:66777","12019A","Bertranot",,44.957783,-0.664236,,,0,"MOBIITI:StopPlace:44558",,2,,
"MOBIITI:Quay:65446","12243B","Pac de Sol",,45.016106,-0.343463,,,0,"MOBIITI:StopPlace:43449",,2,,
"MOBIITI:Quay:67623","11439A","Maubuisson",,45.067608,-1.14062,,,0,"MOBIITI:StopPlace:45340",,2,,
"MOBIITI:Quay:66776","12018A","Ermitage Lamourous",,44.96477,-0.6487,,,0,"MOBIITI:StopPlace:44557",,2,,
"MOBIITI:Quay:65447","12241A","Bourg",,45.024235,-0.356776,,,0,"MOBIITI:StopPlace:43450",,2,,
"MOBIITI:Quay:66779","12021A","J.J. Rousseau",,44.955112,-0.659297,,,0,"MOBIITI:StopPlace:44560",,2,,
"MOBIITI:Quay:65448","12241B","Bourg",,45.024235,-0.356776,,,0,"MOBIITI:StopPlace:43450",,2,,
"MOBIITI:Quay:67625","11430A","Rue des Sandres",,45.06233,-1.132046,,,0,"MOBIITI:StopPlace:45342",,2,,
"MOBIITI:Quay:66778","12017A","Feydieu",,44.97786,-0.635567,,,0,"MOBIITI:StopPlace:44559",,2,,
"MOBIITI:Quay:65449","16933A","La Mouleyre",,44.94898,-0.276757,,,0,"MOBIITI:StopPlace:43451",,2,,
"MOBIITI:Quay:67628","11658A","Contaut",,45.214527,-1.125578,,,0,"MOBIITI:StopPlace:45345",,2,,
"MOBIITI:Quay:67627","11653A","Le Port",,45.180866,-1.083223,,,0,"MOBIITI:StopPlace:45344",,2,,
"MOBIITI:Quay:67629","11654A","Plage",,45.222656,-1.166552,,,0,"MOBIITI:StopPlace:45346",,2,,
"MOBIITI:Quay:67609","20695A","Palais des Congres",,44.88922,-0.56706,,,0,"MOBIITI:StopPlace:46012",,2,,
"MOBIITI:Quay:66760","22428A","Chat. Angludet",,45.02028,-0.663859,,,0,"MOBIITI:StopPlace:44541",,2,,
"MOBIITI:Quay:65430","11593A","Bourricaud",,44.996994,-0.260702,,,0,"MOBIITI:StopPlace:43435",,2,,
"MOBIITI:Quay:66762","20640A","Rue J. Curie",,45.034733,-0.680836,,,0,"MOBIITI:StopPlace:44543",,2,,
"MOBIITI:Quay:65431","11595A","Caillon",,45.008347,-0.290016,,,0,"MOBIITI:StopPlace:43436",,2,,
"MOBIITI:Quay:66761","17861A","Rue Corneillan",,45.034653,-0.689296,,,0,"MOBIITI:StopPlace:44542",,2,,
"MOBIITI:Quay:65432","11594A","Joffret",,44.98678,-0.263054,,,0,"MOBIITI:StopPlace:43437",,2,,
"MOBIITI:Quay:67611","12279A","Le Bourdieu",,45.145424,-0.736171,,,0,"MOBIITI:StopPlace:45328",,2,,
"MOBIITI:Quay:66764","22435A","Les Eycards",,45.029556,-0.699181,,,0,"MOBIITI:StopPlace:44545",,2,,
"MOBIITI:Quay:65433","13200A","Bourg",,44.958084,-0.342357,,,0,"MOBIITI:StopPlace:43438",,2,,
"MOBIITI:Quay:67610","12278A","La Mouline",,45.1567,-0.738934,,,0,"MOBIITI:StopPlace:45327",,2,,
"MOBIITI:Quay:66763","22429A","Chem. Boulibra",,45.030178,-0.683438,,,0,"MOBIITI:StopPlace:44544",,2,,
"MOBIITI:Quay:65434","13484A","Carrefour D246",,44.966488,-0.382915,,,0,"MOBIITI:StopPlace:43439",,2,,
"MOBIITI:Quay:67613","20674A","Republique",,44.908844,-0.631392,,,0,"MOBIITI:StopPlace:46167",,2,,
"MOBIITI:Quay:66766","22433A","J. Faure",,45.02674,-0.654636,,,0,"MOBIITI:StopPlace:44547",,2,,
"MOBIITI:Quay:65435","18934A","Mairie",,44.96669,-0.376096,,,0,"MOBIITI:StopPlace:43440",,2,,
"MOBIITI:Quay:67612","20156A","Ford Sud","",44.911022,-0.607746,,,0,"MOBIITI:StopPlace:46643",,2,,
"MOBIITI:Quay:66765","22438A","Peseou",,45.02422,-0.68597,,,0,"MOBIITI:StopPlace:44546",,2,,
"MOBIITI:Quay:65436","11591A","Girard",,44.982037,-0.252411,,,0,"MOBIITI:StopPlace:43441",,2,,
"MOBIITI:Quay:67615","22188A","Les Sylvadoures",,45.078556,-1.145966,,,0,"MOBIITI:StopPlace:45332",,2,,
"MOBIITI:Quay:66768","22443A","Lagunegrand",,45.033318,-0.693837,,,0,"MOBIITI:StopPlace:44549",,2,,
"MOBIITI:Quay:65437","11590A","L'Ilotte",,44.992336,-0.266763,,,0,"MOBIITI:StopPlace:43442",,2,,
"MOBIITI:Quay:67614","20676A","General de Gaulle","",44.909046,-0.638648,,,0,"MOBIITI:StopPlace:46168",,2,,
"MOBIITI:Quay:66767","20997A","Chem. de Morian",,44.9592,-0.652465,,,0,"MOBIITI:StopPlace:44548",,2,,
"MOBIITI:Quay:65438","11592A","La Barde",,44.993275,-0.252809,,,0,"MOBIITI:StopPlace:43443",,2,,
"MOBIITI:Quay:67617","11432A","Le Pouch",,45.073307,-1.089864,,,0,"MOBIITI:StopPlace:45334",,2,,
"MOBIITI:Quay:65439","13198A","Mayes",,44.96881,-0.37092,,,0,"MOBIITI:StopPlace:43444",,2,,
"MOBIITI:Quay:67616","22189A","Les Bruyeres",,45.085217,-1.147967,,,0,"MOBIITI:StopPlace:45333",,2,,
"MOBIITI:Quay:66769","22441A","Matheou",,45.032898,-0.679674,,,0,"MOBIITI:StopPlace:44550",,2,,
"MOBIITI:Quay:67619","11434A","Cap de Ville",,45.075127,-1.073411,,,0,"MOBIITI:StopPlace:45336",,2,,
"MOBIITI:Quay:67618","11433A","Maison des Arts",,45.07109,-1.143732,,,0,"MOBIITI:StopPlace:45335",,2,,
"MOBIITI:Quay:66751","10906A","Cartujac",,45.137016,-0.841438,,,0,"MOBIITI:StopPlace:44532",,2,,
"MOBIITI:Quay:65420","11599A","Beaumont",,44.985992,-0.259023,,,0,"MOBIITI:StopPlace:43427",,2,,
"MOBIITI:Quay:66750","10903A","Benon",,45.11538,-0.845987,,,0,"MOBIITI:StopPlace:44531",,2,,
"MOBIITI:Quay:65421","11602A","Bizot",,44.98839,-0.268657,,,0,"MOBIITI:StopPlace:43428",,2,,
"MOBIITI:Quay:67600","13255A","Gare TER","",44.917957,-0.624043,,,0,"MOBIITI:StopPlace:46165",,2,,
"MOBIITI:Quay:66753","11833A","Cantelaude",,45.003876,-0.640683,,,0,"MOBIITI:StopPlace:44534",,2,,
"MOBIITI:Quay:65422","11601A","Marze",,44.97228,-0.268565,,,0,"MOBIITI:StopPlace:43429",,2,,
"MOBIITI:Quay:66752","10904A","Bernos",,45.123047,-0.838808,,,0,"MOBIITI:StopPlace:44533",,2,,
"MOBIITI:Quay:65423","13005A","La Bessede",,44.98098,-0.271648,,,0,"MOBIITI:StopPlace:43430",,2,,
"MOBIITI:Quay:67602","11983A","Bages",,45.190746,-0.749475,,,0,"MOBIITI:StopPlace:45319",,2,,
"MOBIITI:Quay:66755","13616A","Zone Artisanale",,45.000896,-0.622228,,,0,"MOBIITI:StopPlace:44536",,2,,
"MOBIITI:Quay:65424","12642A","Roque de Bas",,44.94639,-0.326091,,,0,"MOBIITI:StopPlace:43431",,2,,
"MOBIITI:Quay:67601","11293A","Mairie","",44.90899,-0.630623,,,0,"MOBIITI:StopPlace:46153",,2,,
"MOBIITI:Quay:66754","21402A","Bern 2",,45.006443,-0.630661,,,0,"MOBIITI:StopPlace:44535",,2,,
"MOBIITI:Quay:65425","12642B","Roque de Bas",,44.946968,-0.326884,,,0,"MOBIITI:StopPlace:43431",,2,,
"MOBIITI:Quay:67604","11986A","Gare TER","",45.203762,-0.754649,,,0,"MOBIITI:StopPlace:45321",,2,,
"MOBIITI:Quay:66757","13278A","Gare TER","",44.975594,-0.611292,,,0,"MOBIITI:StopPlace:44538",,2,,
"MOBIITI:Quay:65426","12643B","Bourg",,44.95095,-0.334176,,,0,"MOBIITI:StopPlace:43432",,2,,
"MOBIITI:Quay:67603","11979A","Pl. de la Liberte",,45.196335,-0.749217,,,0,"MOBIITI:StopPlace:45320",,2,,
"MOBIITI:Quay:66756","10764A","Coll. Porte du Medoc",,44.947113,-0.598886,,,0,"MOBIITI:StopPlace:44537",,2,,
"MOBIITI:Quay:65427","12643A","Bourg",,44.950993,-0.333392,,,0,"MOBIITI:StopPlace:43432",,2,,
"MOBIITI:Quay:67606","11506A","ESAT Villambis",,45.216263,-0.853707,,,0,"MOBIITI:StopPlace:45323",,2,,
"MOBIITI:Quay:66759","22427A","Benqueyre",,45.021126,-0.678494,,,0,"MOBIITI:StopPlace:44540",,2,,
"MOBIITI:Quay:65428","11597A","Le Carrefour",,44.997868,-0.276789,,,0,"MOBIITI:StopPlace:43433",,2,,
"MOBIITI:Quay:67605","11987A","Hotel de Ville",,45.199753,-0.745947,,,0,"MOBIITI:StopPlace:45322",,2,,
"MOBIITI:Quay:66758","22106A","Rue de la Gare",,44.97557,-0.610851,,,0,"MOBIITI:StopPlace:44539",,2,,
"MOBIITI:Quay:65429","11596A","Daudinet",,45.005123,-0.284018,,,0,"MOBIITI:StopPlace:43434",,2,,
"MOBIITI:Quay:67608","20675A","Parc des Expositions","",44.89517,-0.566017,,,0,"MOBIITI:StopPlace:46037",,2,,
"MOBIITI:Quay:67607","20409A","Centre Commercial","",44.881516,-0.567609,,,0,"MOBIITI:StopPlace:46466",,2,,
"MOBIITI:Quay:65409","13191A","Vincenot",,44.985153,-0.396304,,,0,"MOBIITI:StopPlace:43416",,2,,
"MOBIITI:Quay:65890","12833A","Hurey",,44.869747,-0.355961,,,0,"MOBIITI:StopPlace:43819",,2,,
"MOBIITI:Quay:65891","12834A","Fosses Longues",,44.870937,-0.350707,,,0,"MOBIITI:StopPlace:43820",,2,,
"MOBIITI:Quay:65892","11783A","Max Linder","",44.91727,-0.240527,,,0,"MOBIITI:StopPlace:56249",,2,,
"MOBIITI:Quay:66740","10924A","Lamongeau",,45.150352,-0.851959,,,0,"MOBIITI:StopPlace:44521",,2,,
"MOBIITI:Quay:65894","11691B","La Gare",,44.971565,-0.383426,,,0,"MOBIITI:StopPlace:43822",,2,,
"MOBIITI:Quay:65410","13192A","Boisset",,44.989044,-0.388924,,,0,"MOBIITI:StopPlace:43417",,2,,
"MOBIITI:Quay:66742","10926A","Larousse",,45.172874,-0.867392,,,0,"MOBIITI:StopPlace:44523",,2,,
"MOBIITI:Quay:65895","11691A","La Gare",,44.971867,-0.383822,,,0,"MOBIITI:StopPlace:43822",,2,,
"MOBIITI:Quay:65411","13193A","Le Puy",,44.987324,-0.382094,,,0,"MOBIITI:StopPlace:43418",,2,,
"MOBIITI:Quay:66741","10927A","Le Drap",,45.12692,-0.823336,,,0,"MOBIITI:StopPlace:44522",,2,,
"MOBIITI:Quay:66744","10928A","Le Ferron",,45.165447,-0.869955,,,0,"MOBIITI:StopPlace:44525",,2,,
"MOBIITI:Quay:65896","21929A","Imp des Sarments",,44.9758,-0.412301,,,0,"MOBIITI:StopPlace:43823",,2,,
"MOBIITI:Quay:65413","13462A","Maison Neuve","",45.038433,-0.367106,,,0,"MOBIITI:StopPlace:43420",,2,,
"MOBIITI:Quay:66743","10931A","Marcillan 1",,45.161247,-0.839767,,,0,"MOBIITI:StopPlace:44524",,2,,
"MOBIITI:Quay:65897","21779A","Chem. de Granger",,45.00003,-0.435213,,,0,"MOBIITI:StopPlace:43824",,2,,
"MOBIITI:Quay:65414","13461A","Rolle","",45.040855,-0.357005,,,0,"MOBIITI:StopPlace:45397",,2,,
"MOBIITI:Quay:66746","10932A","Marcillan 2",,45.161995,-0.840016,,,0,"MOBIITI:StopPlace:44527",,2,,
"MOBIITI:Quay:65898","18933B","Cabarieu",,44.985443,-0.407014,,,0,"MOBIITI:StopPlace:43825",,2,,
"MOBIITI:Quay:65415","13460A","Les Nauves","",45.043404,-0.355383,,,0,"MOBIITI:StopPlace:43422",,2,,
"MOBIITI:Quay:66745","10934A","Mourlan",,45.145462,-0.882961,,,0,"MOBIITI:StopPlace:44526",,2,,
"MOBIITI:Quay:65899","18933A","Cabarieu",,44.985443,-0.407014,,,0,"MOBIITI:StopPlace:43825",,2,,
"MOBIITI:Quay:65416","12409A","Savarias","",45.023933,-0.365255,,,0,"MOBIITI:StopPlace:45406",,2,,
"MOBIITI:Quay:66748","10942A","Semignan",,45.16971,-0.893403,,,0,"MOBIITI:StopPlace:44529",,2,,
"MOBIITI:Quay:65417","12408A","Bourg",,45.016663,-0.380247,,,0,"MOBIITI:StopPlace:43424",,2,,
"MOBIITI:Quay:66747","10938A","Picard",,45.12771,-0.861139,,,0,"MOBIITI:StopPlace:44528",,2,,
"MOBIITI:Quay:65418","12848A","Les Agrieres",,44.985874,-0.270152,,,0,"MOBIITI:StopPlace:43425",,2,,
"MOBIITI:Quay:65419","11600A","Moustron",,44.975536,-0.257826,,,0,"MOBIITI:StopPlace:43426",,2,,
"MOBIITI:Quay:66749","10940A","Rionet",,45.15358,-0.844052,,,0,"MOBIITI:StopPlace:44530",,2,,
"MOBIITI:Quay:66729","21359A","Moulin de Rigaud",,45.257996,-1.030612,,,0,"MOBIITI:StopPlace:44510",,2,,
"MOBIITI:Quay:65880","13509A","Rte de Lartigue",,44.87658,-0.396806,,,0,"MOBIITI:StopPlace:43810",,2,,
"MOBIITI:Quay:65881","14464A","L'Intendant Nord",,44.878994,-0.383487,,,0,"MOBIITI:StopPlace:43811",,2,,
"MOBIITI:Quay:65882","14465A","Les Hauts de Beychac",,44.88198,-0.401958,,,0,"MOBIITI:StopPlace:43812",,2,,
"MOBIITI:Quay:65883","14466A","Zone du Lapin",,44.878414,-0.347982,,,0,"MOBIITI:StopPlace:43813",,2,,
"MOBIITI:Quay:66731","18925A","Carr. de Groussac",,45.284225,-1.043586,,,0,"MOBIITI:StopPlace:44512",,2,,
"MOBIITI:Quay:65400","12952A","Collège",,44.991875,-0.339646,,,0,"MOBIITI:StopPlace:43408",,2,,
"MOBIITI:Quay:66730","20698A","Rte de Groussac",,45.276688,-1.039714,,,0,"MOBIITI:StopPlace:44511",,2,,
"MOBIITI:Quay:65884","16874A","La Barrade",,44.88129,-0.370148,,,0,"MOBIITI:StopPlace:43814",,2,,
"MOBIITI:Quay:65401","21928A","Lot. Duplesis",,45.014618,-0.378771,,,0,"MOBIITI:StopPlace:43409",,2,,
"MOBIITI:Quay:65885","11276A","Beychac",,44.874535,-0.396682,,,0,"MOBIITI:StopPlace:43815",,2,,
"MOBIITI:Quay:66733","10725A","Gloyac",,45.27164,-1.064414,,,0,"MOBIITI:StopPlace:44514",,2,,
"MOBIITI:Quay:65402","13188A","Parzon",,44.955803,-0.409812,,,0,"MOBIITI:StopPlace:43410",,2,,
"MOBIITI:Quay:65886","11279B","La Lande de Bertin",,44.87574,-0.376264,,,0,"MOBIITI:StopPlace:43816",,2,,
"MOBIITI:Quay:66732","10737A","St Isidore",,45.269814,-1.103239,,,0,"MOBIITI:StopPlace:44513",,2,,
"MOBIITI:Quay:65887","11279A","La Lande de Bertin",,44.875492,-0.376195,,,0,"MOBIITI:StopPlace:43816",,2,,
"MOBIITI:Quay:65403","13187A","Bourg",,44.95159,-0.412241,,,0,"MOBIITI:StopPlace:43411",,2,,
"MOBIITI:Quay:66735","10728A","Lizan 1",,45.260105,-1.080259,,,0,"MOBIITI:StopPlace:44516",,2,,
"MOBIITI:Quay:65404","13199B","Salle des fêtes",,44.98176,-0.378038,,,0,"MOBIITI:StopPlace:43412",,2,,
"MOBIITI:Quay:66734","10730A","Bourg",,45.254303,-1.023728,,,0,"MOBIITI:StopPlace:44515",,2,,
"MOBIITI:Quay:65888","12831A","L'Orme",,44.86322,-0.373114,,,0,"MOBIITI:StopPlace:43817",,2,,
"MOBIITI:Quay:65405","13199A","Salle des fêtes",,44.98176,-0.378038,,,0,"MOBIITI:StopPlace:43412",,2,,
"MOBIITI:Quay:66737","10943A","Senajou",,45.114666,-0.85702,,,0,"MOBIITI:StopPlace:44518",,2,,
"MOBIITI:Quay:65889","12832A","Boutin",,44.862263,-0.369193,,,0,"MOBIITI:StopPlace:43818",,2,,
"MOBIITI:Quay:65406","13202A","Eglise",,44.978455,-0.381451,,,0,"MOBIITI:StopPlace:43413",,2,,
"MOBIITI:Quay:66736","10945A","Villeneuve",,45.164436,-0.851507,,,0,"MOBIITI:StopPlace:44517",,2,,
"MOBIITI:Quay:65407","15224A","Les Teychères",,44.994614,-0.362913,,,0,"MOBIITI:StopPlace:43414",,2,,
"MOBIITI:Quay:66739","10914A","Ecoles",,45.145477,-0.826694,,,0,"MOBIITI:StopPlace:44520",,2,,
"MOBIITI:Quay:65408","13190A","Biquet",,44.990967,-0.369829,,,0,"MOBIITI:StopPlace:43415",,2,,
"MOBIITI:Quay:66738","10915A","Fourthon",,45.172604,-0.840305,,,0,"MOBIITI:StopPlace:44519",,2,,
"MOBIITI:Quay:66719","11669A","Giscours",,45.010494,-0.636381,,,0,"MOBIITI:StopPlace:44500",,2,,
"MOBIITI:Quay:66718","11670A","Rosemont",,45.01501,-0.639343,,,0,"MOBIITI:StopPlace:44499",,2,,
"MOBIITI:Quay:65870","20310A","Chem. de Valentin 2",,44.872192,-0.468652,,,0,"MOBIITI:StopPlace:43802",,2,,
"MOBIITI:Quay:65871","12844A","Lyc. J. Monnet",,44.905666,-0.241518,,,0,"MOBIITI:StopPlace:43803",,2,,
"MOBIITI:Quay:66720","11671A","Eglise",,45.021618,-0.638838,,,0,"MOBIITI:StopPlace:44501",,2,,
"MOBIITI:Quay:65872","20988A","Coll. M. Duras",,44.90272,-0.23608,,,0,"MOBIITI:StopPlace:43804",,2,,
"MOBIITI:Quay:65873","12500A","Senau",,44.88275,-0.310778,,,0,"MOBIITI:StopPlace:56568",,2,,
"MOBIITI:Quay:65874","12508A","Grand Cazau",,44.88153,-0.343082,,,0,"MOBIITI:StopPlace:43806",,2,,
"MOBIITI:Quay:66722","10344A","Coll. J. Chambrelent",,45.19046,-1.057466,,,0,"MOBIITI:StopPlace:44503",,2,,
"MOBIITI:Quay:66721","12451A","Bourg",,45.05617,-0.699484,,,0,"MOBIITI:StopPlace:44502",,2,,
"MOBIITI:Quay:65875","11214A","Coll. J. Auriac",,44.883064,-0.285242,,,0,"MOBIITI:StopPlace:43807",,2,,
"MOBIITI:Quay:66724","19210A","Bardouillan 2",,45.124634,-0.815958,,,0,"MOBIITI:StopPlace:44505",,2,,
"MOBIITI:Quay:65876","13508B","Lot. Marty",,44.872295,-0.37526,,,0,"MOBIITI:StopPlace:43808",,2,,
"MOBIITI:Quay:66723","19208A","Villeneuve 1",,45.161392,-0.850645,,,0,"MOBIITI:StopPlace:44504",,2,,
"MOBIITI:Quay:65877","13508A","Lot. Marty",,44.872295,-0.37526,,,0,"MOBIITI:StopPlace:43808",,2,,
"MOBIITI:Quay:66726","21374A","Moulin de Mourlan",,45.149933,-0.889921,,,0,"MOBIITI:StopPlace:44507",,2,,
"MOBIITI:Quay:65878","20932A","Rte de l'Eglise",,44.87785,-0.400504,,,0,"MOBIITI:StopPlace:43809",,2,,
"MOBIITI:Quay:65879","13509B","Rte de Lartigue",,44.87655,-0.397056,,,0,"MOBIITI:StopPlace:43810",,2,,
"MOBIITI:Quay:66725","21557A","Bruguenegre",,45.165707,-0.895511,,,0,"MOBIITI:StopPlace:44506",,2,,
"MOBIITI:Quay:66728","22052A","Le Peyrat",,45.1715,-0.853346,,,0,"MOBIITI:StopPlace:44509",,2,,
"MOBIITI:Quay:66727","21267A","I.M.E.",,45.113293,-0.853672,,,0,"MOBIITI:StopPlace:44508",,2,,
"MOBIITI:Quay:66708","11808A","Les Lauriers",,44.977226,-0.605221,,,0,"MOBIITI:StopPlace:44489",,2,,
"MOBIITI:Quay:66707","11975A","Landegrand","",44.96055,-0.6277,,,0,"MOBIITI:StopPlace:46967",,2,,
"MOBIITI:Quay:66709","11809A","La Loubeyre",,44.974827,-0.607123,,,0,"MOBIITI:StopPlace:44490",,2,,
"MOBIITI:Quay:65860","11278B","L'Intendant",,44.877605,-0.376341,,,0,"MOBIITI:StopPlace:43797",,2,,
"MOBIITI:Quay:65861","11278A","L'Intendant",,44.877605,-0.376341,,,0,"MOBIITI:StopPlace:43797",,2,,
"MOBIITI:Quay:65862","11428A","Av. de Bordeaux",,44.887173,-0.507121,,,0,"MOBIITI:StopPlace:47184",,2,,
"MOBIITI:Quay:66711","11810A","La Taste",,44.96824,-0.612641,,,0,"MOBIITI:StopPlace:44492",,2,,
"MOBIITI:Quay:65863","11428B","Av. de Bordeaux",,44.887157,-0.507455,,,0,"MOBIITI:StopPlace:47184",,2,,
"MOBIITI:Quay:65864","11429A","Centre",,44.89389,-0.500658,,,0,"MOBIITI:StopPlace:47183",,2,,
"MOBIITI:Quay:66710","11812A","Chat. Paloumey",,44.985737,-0.631091,,,0,"MOBIITI:StopPlace:44491",,2,,
"MOBIITI:Quay:66713","14487A","Malleret",,44.965946,-0.626327,,,0,"MOBIITI:StopPlace:44494",,2,,
"MOBIITI:Quay:65865","11429B","Centre",,44.893654,-0.501005,,,0,"MOBIITI:StopPlace:47183",,2,,
"MOBIITI:Quay:66712","11811A","Chem. de Garennes",,44.986942,-0.605404,,,0,"MOBIITI:StopPlace:44493",,2,,
"MOBIITI:Quay:65866","11426B","Foyer Municipal",,44.891907,-0.502801,,,0,"MOBIITI:StopPlace:43800",,2,,
"MOBIITI:Quay:65867","11426A","Foyer Municipal",,44.891567,-0.502849,,,0,"MOBIITI:StopPlace:43800",,2,,
"MOBIITI:Quay:66715","11806A","Paloumey",,44.980682,-0.630475,,,0,"MOBIITI:StopPlace:44496",,2,,
"MOBIITI:Quay:65868","11427A","Av. V. Hugo",,44.89735,-0.496916,,,0,"MOBIITI:StopPlace:46831",,2,,
"MOBIITI:Quay:66714","10613A","La Lagune",,44.977867,-0.623294,,,0,"MOBIITI:StopPlace:44495",,2,,
"MOBIITI:Quay:66717","11804A","Lafont",,44.99018,-0.609177,,,0,"MOBIITI:StopPlace:44498",,2,,
"MOBIITI:Quay:65869","11427B","Av. V. Hugo",,44.897457,-0.496896,,,0,"MOBIITI:StopPlace:46831",,2,,
"MOBIITI:Quay:66716","11807A","Eglise",,44.982056,-0.603954,,,0,"MOBIITI:StopPlace:44497",,2,,
"MOBIITI:Quay:65849","18449A","La Buttiniere",,44.864433,-0.52531,,,0,"MOBIITI:StopPlace:47177",,2,,
"MOBIITI:Quay:65852","11210B","Bourg","",44.884735,-0.285557,,,0,"MOBIITI:StopPlace:56512",,2,,
"MOBIITI:Quay:66700","11836A","La Grillade",,44.999615,-0.613863,,,0,"MOBIITI:StopPlace:44482",,2,,
"MOBIITI:Quay:65853","11210A","Bourg","",44.884438,-0.285727,,,0,"MOBIITI:StopPlace:56512",,2,,
"MOBIITI:Quay:65854","11212A","Port du Noyer",,44.911148,-0.256588,,,0,"MOBIITI:StopPlace:56513",,2,,
"MOBIITI:Quay:66702","11834A","Bern",,45.006462,-0.6299,,,0,"MOBIITI:StopPlace:44484",,2,,
"MOBIITI:Quay:65855","11213A","Maison Neuve",,44.89472,-0.27408,,,0,"MOBIITI:StopPlace:43794",,2,,
"MOBIITI:Quay:66701","11837A","Labric",,44.99027,-0.632512,,,0,"MOBIITI:StopPlace:44483",,2,,
"MOBIITI:Quay:65856","11149A","Le Poteau",,44.9196,-0.48009,,,0,"MOBIITI:StopPlace:43795",,2,,
"MOBIITI:Quay:66703","11838A","Les Trois Moulins",,45.004314,-0.625471,,,0,"MOBIITI:StopPlace:44485",,2,,
"MOBIITI:Quay:65857","11149B","Le Poteau",,44.91866,-0.480831,,,0,"MOBIITI:StopPlace:43795",,2,,
"MOBIITI:Quay:66706","19117A","Rue de l'Europe",,45.00375,-0.622849,,,0,"MOBIITI:StopPlace:44487",,2,,
"MOBIITI:Quay:65858","11277B","Mairie",,44.87054,-0.371596,,,0,"MOBIITI:StopPlace:43796",,2,,
"MOBIITI:Quay:65859","11277A","Mairie",,44.87054,-0.371596,,,0,"MOBIITI:StopPlace:43796",,2,,
"MOBIITI:Quay:66705","13279A","Gare TER","",45.004154,-0.61976,,,0,"MOBIITI:StopPlace:44486",,2,,
"MOBIITI:Quay:65838","20010A","Baron",,44.897827,-0.477224,,,0,"MOBIITI:StopPlace:43783",,2,,
"MOBIITI:Quay:65839","20009A","Lot. Les Places",,44.899006,-0.485472,,,0,"MOBIITI:StopPlace:43784",,2,,
"MOBIITI:Quay:65840","21927A","Coll. Lapierre",,44.874016,-0.524346,,,0,"MOBIITI:StopPlace:46692",,2,,
"MOBIITI:Quay:65841","11795A","Av. de Paris",,44.871742,-0.511837,,,0,"MOBIITI:StopPlace:46487",,2,,
